case,time_ms,travel_mm,W_N,P_N,W_raw_N,crest_lift_mm,tip_lift_mm,rotation_deg
extract_mu000,1.30951,0.139758,1.333269,1.505222,1.379198,0.133730,0.169500,1.65868
extract_mu000,1.31401,0.140971,1.458362,1.504880,2.269042,0.134207,0.170066,1.66566
extract_mu000,1.31850,0.142187,1.545800,1.495466,1.531315,0.134649,0.170591,1.67276
extract_mu000,1.32302,0.143417,1.554711,1.484080,2.867487,0.136177,0.172757,1.70047
extract_mu000,1.32751,0.144643,1.475106,1.486836,1.729471,0.138231,0.175717,1.73814
extract_mu000,1.33201,0.145878,1.382481,1.516801,0.486360,0.140000,0.177947,1.75892
extract_mu000,1.33650,0.147116,1.352436,1.562690,1.958450,0.141412,0.179272,1.75897
extract_mu000,1.34102,0.148367,1.389740,1.606209,0.426004,0.142594,0.180380,1.75877
extract_mu000,1.34551,0.149615,1.492850,1.625765,1.522172,0.142954,0.180718,1.75774
extract_mu000,1.35001,0.150871,1.593238,1.614912,2.892819,0.143323,0.181070,1.75697
extract_mu000,1.35450,0.152129,1.620171,1.585351,1.307463,0.145026,0.183693,1.80031
extract_mu000,1.35902,0.153401,1.588733,1.563478,2.259969,0.146739,0.186333,1.84394
extract_mu000,1.36351,0.154670,1.519164,1.577931,1.463889,0.148418,0.188408,1.86094
extract_mu000,1.36801,0.155948,1.463241,1.625225,0.495798,0.150093,0.190335,1.87065
extract_mu000,1.37250,0.157227,1.472375,1.688068,1.406887,0.151156,0.191321,1.86754
extract_mu000,1.37702,0.158521,1.531709,1.735803,1.167181,0.151747,0.191576,1.85431
extract_mu000,1.38151,0.159811,1.603334,1.736578,1.955685,0.152599,0.192625,1.86342
extract_mu000,1.38601,0.161109,1.648357,1.703191,1.427381,0.153973,0.195235,1.91616
extract_mu000,1.39050,0.162409,1.653825,1.662734,1.771027,0.155381,0.197790,1.96557
extract_mu000,1.39502,0.163723,1.625484,1.647431,1.686106,0.157091,0.199985,1.99077
extract_mu000,1.39951,0.165034,1.598035,1.684823,0.449128,0.158789,0.202166,2.01579
extract_mu000,1.40401,0.166353,1.605458,1.756097,2.176986,0.159713,0.202586,1.99313
extract_mu000,1.40850,0.167674,1.624193,1.824592,1.275073,0.160543,0.202796,1.96486
extract_mu000,1.41302,0.169009,1.652951,1.856781,0.867015,0.161794,0.204318,1.97849
extract_mu000,1.41751,0.170340,1.682324,1.837128,2.738713,0.163241,0.206475,2.01280
extract_mu000,1.42201,0.171680,1.685543,1.788842,0.650339,0.164744,0.208843,2.05247
extract_mu000,1.42650,0.173021,1.700480,1.752344,1.258473,0.166308,0.211456,2.09850
extract_mu000,1.43102,0.174377,1.727649,1.762457,2.287625,0.167723,0.213530,2.12825
extract_mu000,1.43551,0.175729,1.744540,1.819034,0.798591,0.168588,0.213704,2.10158
extract_mu000,1.44001,0.177089,1.759042,1.893110,2.262636,0.169459,0.213890,2.07512
extract_mu000,1.44450,0.178450,1.746626,1.948916,2.131318,0.171028,0.215892,2.09360
extract_mu000,1.44902,0.179826,1.715179,1.953627,1.331103,0.172608,0.217908,2.11220
extract_mu000,1.45351,0.181198,1.705347,1.919248,1.651190,0.174202,0.220631,2.16146
extract_mu000,1.45801,0.182578,1.735258,1.880304,1.349996,0.175807,0.223560,2.21939
extract_mu000,1.46250,0.183960,1.801817,1.863527,2.051000,0.176868,0.225111,2.24101
extract_mu000,1.46702,0.185357,1.871163,1.893961,1.758784,0.177511,0.225592,2.23429
extract_mu000,1.47151,0.186749,1.903939,1.955258,2.818064,0.178514,0.226479,2.23044
extract_mu000,1.47601,0.188149,1.867472,2.011506,2.676605,0.180235,0.228170,2.23212
extract_mu000,1.48050,0.189551,1.795746,2.043438,0.802237,0.181965,0.229991,2.23859
extract_mu000,1.48502,0.190967,1.761950,2.038752,2.558904,0.183813,0.232846,2.28185
extract_mu000,1.48952,0.192382,1.784665,2.012487,1.354446,0.185653,0.235689,2.32492
extract_mu000,1.49401,0.193798,1.879490,1.992294,1.085520,0.186306,0.236515,2.33516
extract_mu000,1.49850,0.195220,1.994626,1.995221,3.730400,0.186821,0.237107,2.34157
extract_mu000,1.50302,0.196656,2.023475,2.024201,2.529400,0.188378,0.238954,2.35617
extract_mu000,1.50751,0.198087,1.953760,2.067634,2.751671,0.190436,0.241408,2.37469
extract_mu000,1.51201,0.199527,1.853511,2.112931,0.989744,0.192269,0.243594,2.39037
extract_mu000,1.51650,0.200968,1.831397,2.142520,1.087331,0.193816,0.245441,2.40251
extract_mu000,1.52102,0.202423,1.911249,2.150386,2.081351,0.195188,0.247111,2.41593
extract_mu000,1.52551,0.203874,2.026090,2.137140,1.878351,0.195922,0.248126,2.43328
extract_mu000,1.53001,0.205333,2.090652,2.113381,4.149470,0.196667,0.249157,2.45083
extract_mu000,1.53450,0.206793,2.056144,2.105698,1.497010,0.198912,0.252386,2.49282
extract_mu000,1.53902,0.208268,1.998375,2.126482,1.624322,0.201173,0.255636,2.53508
extract_mu000,1.54351,0.209738,1.987710,2.179094,1.523431,0.202311,0.256590,2.52909
extract_mu000,1.54800,0.211213,2.036719,2.238517,1.578007,0.203143,0.256916,2.50985
extract_mu000,1.55252,0.212702,2.088865,2.271030,3.669061,0.204530,0.258642,2.52478
extract_mu000,1.55702,0.214190,2.085544,2.266869,1.658153,0.206336,0.261442,2.56621
extract_mu000,1.56151,0.215678,2.069556,2.234780,2.224254,0.208014,0.263993,2.60446
extract_mu000,1.56600,0.217172,2.091666,2.210898,0.426921,0.209449,0.266068,2.63668
extract_mu000,1.57052,0.218680,2.176157,2.219257,2.573230,0.210857,0.268028,2.66457
extract_mu000,1.57502,0.220186,2.242067,2.260156,3.447191,0.211974,0.268987,2.65753
extract_mu000,1.57951,0.221694,2.219935,2.314026,2.116007,0.213088,0.269945,2.65050
extract_mu000,1.58400,0.223206,2.146708,2.357148,2.698196,0.215216,0.272656,2.67709
extract_mu000,1.58852,0.224733,2.106663,2.377658,0.109138,0.217478,0.275595,2.70785
extract_mu000,1.59301,0.226254,2.178149,2.372338,2.082021,0.218624,0.277207,2.73000
extract_mu000,1.59751,0.227783,2.298773,2.356179,2.535570,0.219233,0.278183,2.74808
extract_mu000,1.60200,0.229314,2.368390,2.339667,3.539007,0.220570,0.280108,2.77513
extract_mu000,1.60652,0.230859,2.339770,2.342314,2.842945,0.222813,0.283215,2.81346
extract_mu000,1.61101,0.232399,2.273191,2.377310,0.705798,0.224805,0.285804,2.84041
extract_mu000,1.61551,0.233946,2.264784,2.433016,2.430970,0.226001,0.286702,2.82953
extract_mu000,1.62002,0.235502,2.313945,2.488983,1.421264,0.227201,0.287608,2.81880
extract_mu000,1.62452,0.237058,2.369572,2.514189,4.037160,0.228751,0.289693,2.84452
extract_mu000,1.62901,0.238616,2.360705,2.501933,2.656908,0.230297,0.291773,2.87017
extract_mu000,1.63350,0.240178,2.325711,2.472323,1.451242,0.232091,0.294560,2.91268
extract_mu000,1.63802,0.241755,2.334006,2.459727,2.171022,0.233967,0.297563,2.96016
extract_mu000,1.64251,0.243326,2.397125,2.483669,1.788253,0.235140,0.298990,2.97061
extract_mu000,1.64701,0.244904,2.482690,2.533510,4.517020,0.235772,0.299199,2.95224
extract_mu000,1.65150,0.246484,2.543341,2.583600,0.535795,0.236335,0.299400,2.93825
extract_mu000,1.65602,0.248078,2.615028,2.599956,2.228982,0.236767,0.299591,2.93265
extract_mu000,1.66051,0.249667,2.628538,2.581702,5.151790,0.237415,0.300179,2.93462
extract_mu000,1.66500,0.251260,2.530104,2.538407,0.076826,0.239727,0.303791,2.99366
extract_mu000,1.66952,0.252867,2.424000,2.509850,3.244526,0.242054,0.307428,3.05309
extract_mu000,1.67401,0.254469,2.330517,2.544843,2.241691,0.243633,0.308919,3.05293
extract_mu000,1.67851,0.256078,2.287953,2.616070,0.625178,0.245128,0.310161,3.04571
extract_mu000,1.68300,0.257688,2.319195,2.699204,3.390112,0.246177,0.311242,3.04503
extract_mu000,1.68752,0.259312,2.359999,2.753231,2.382700,0.247016,0.312253,3.04752
extract_mu000,1.69201,0.260931,2.378280,2.726946,3.633211,0.248475,0.314682,3.08705
extract_mu000,1.69650,0.262553,2.375841,2.668219,2.224518,0.250696,0.318851,3.17182
extract_mu000,1.70102,0.264191,2.407837,2.620724,2.834403,0.252639,0.322262,3.23611
extract_mu000,1.70551,0.265822,2.475623,2.614033,3.831613,0.253576,0.322973,3.22841
extract_mu000,1.71001,0.267461,2.568503,2.680911,1.144713,0.254518,0.323686,3.22056
extract_mu000,1.71452,0.269107,2.682018,2.769858,5.667360,0.255925,0.324324,3.19345
extract_mu000,1.71902,0.270754,2.715948,2.831181,3.248477,0.257329,0.324961,3.16641
extract_mu000,1.72351,0.272401,2.719313,2.848173,0.580053,0.259677,0.328370,3.21224
extract_mu000,1.72800,0.274053,2.770909,2.818238,5.503200,0.262287,0.332544,3.27816
extract_mu000,1.73252,0.275720,2.835248,2.780391,0.313703,0.263707,0.334654,3.31067
extract_mu000,1.73701,0.277379,2.931762,2.765646,2.247590,0.264187,0.335136,3.31686
extract_mu000,1.74151,0.279047,2.977786,2.787353,6.569010,0.264968,0.335919,3.32035
extract_mu000,1.74602,0.280722,2.888806,2.828380,1.005938,0.266336,0.337291,3.31855
extract_mu000,1.75052,0.282397,2.747215,2.867929,4.446080,0.267870,0.338952,3.32248
extract_mu000,1.75501,0.284073,2.573819,2.908730,3.154791,0.270673,0.342805,3.36938
extract_mu000,1.75950,0.285752,2.459005,2.930738,0.684184,0.273475,0.346658,3.41629
extract_mu000,1.76402,0.287447,2.498693,2.945428,3.124229,0.274033,0.347615,3.43091
extract_mu000,1.76851,0.289134,2.620560,2.957816,1.957081,0.274323,0.348222,3.44163
extract_mu000,1.77301,0.290829,2.738884,2.937605,3.193735,0.275416,0.349971,3.47036
extract_mu000,1.77752,0.292532,2.771854,2.917755,3.568461,0.276903,0.352281,3.50796
extract_mu000,1.78202,0.294235,2.706945,2.915217,2.091704,0.278892,0.354891,3.53742
extract_mu000,1.78651,0.295938,2.611647,2.934914,2.831117,0.281493,0.357868,3.55702
extract_mu000,1.79100,0.297644,2.570393,3.006255,0.022470,0.283655,0.360072,3.56361
extract_mu000,1.79552,0.299366,2.637498,3.081466,3.234700,0.284335,0.359652,3.52585
extract_mu000,1.80001,0.301081,2.730485,3.115896,2.692034,0.285017,0.359255,3.48887
extract_mu000,1.80450,0.302799,2.817469,3.103971,0.661218,0.286938,0.362805,3.55519
extract_mu000,1.80902,0.304532,2.892368,3.044417,5.041660,0.288872,0.366379,3.62195
extract_mu000,1.81351,0.306257,2.911535,2.993888,0.525479,0.290638,0.369121,3.66521
extract_mu000,1.81801,0.307990,2.969057,3.000946,0.823416,0.292365,0.371645,3.70216
extract_mu000,1.82250,0.309723,3.049831,3.064924,4.929340,0.293708,0.372949,3.70219
extract_mu000,1.82702,0.311471,3.079611,3.152833,0.422678,0.294760,0.373308,3.67324
extract_mu000,1.83151,0.313211,3.102624,3.214111,5.321220,0.296277,0.374756,3.67135
extract_mu000,1.83600,0.314955,3.087243,3.228228,1.770737,0.298713,0.378331,3.72186
extract_mu000,1.84052,0.316714,3.101247,3.198310,0.744984,0.300933,0.381637,3.77015
extract_mu000,1.84501,0.318465,3.174755,3.162393,5.381860,0.301373,0.382689,3.79871
extract_mu000,1.84951,0.320223,3.213146,3.142590,1.929194,0.301813,0.383743,3.82734
extract_mu000,1.85402,0.321989,3.188633,3.138636,5.575810,0.303997,0.386725,3.86122
extract_mu000,1.85852,0.323754,3.071563,3.178424,2.760324,0.306379,0.389924,3.89563
extract_mu000,1.86301,0.325519,2.958706,3.242267,1.133799,0.308226,0.391719,3.89520
extract_mu000,1.86750,0.327287,2.933182,3.308569,4.663010,0.309817,0.392836,3.87789
extract_mu000,1.87202,0.329071,2.969021,3.356228,1.162187,0.311435,0.394377,3.87974
extract_mu000,1.87651,0.330846,3.042192,3.339231,6.871580,0.313062,0.396418,3.90522
extract_mu000,1.88100,0.332625,3.072282,3.289089,1.501332,0.314730,0.398682,3.93604
extract_mu000,1.88552,0.334419,3.125084,3.246893,3.497793,0.316548,0.401723,3.98536
extract_mu000,1.89001,0.336204,3.199119,3.241948,4.104530,0.318352,0.404736,4.03410
extract_mu000,1.89450,0.337993,3.264695,3.294226,1.776395,0.319895,0.406236,4.03381
extract_mu000,1.89902,0.339797,3.289461,3.368631,7.839050,0.321448,0.407746,4.03351
extract_mu000,1.90351,0.341593,3.216594,3.428708,0.325879,0.323686,0.410501,4.05632
extract_mu000,1.90801,0.343395,3.179557,3.460991,4.194350,0.326122,0.413610,4.08562
extract_mu000,1.91252,0.345205,3.205181,3.460814,2.128607,0.327647,0.415571,4.10661
extract_mu000,1.91702,0.347014,3.288360,3.426371,2.990886,0.328462,0.416634,4.12109
extract_mu000,1.92151,0.348823,3.342011,3.389128,6.784080,0.329771,0.418410,4.14451
extract_mu000,1.92602,0.350642,3.295141,3.370934,0.561343,0.332056,0.421592,4.18557
extract_mu000,1.93052,0.352461,3.253165,3.393786,5.174830,0.334225,0.424507,4.22010
extract_mu000,1.93501,0.354279,3.239171,3.476188,0.443765,0.335564,0.425464,4.20630
extract_mu000,1.93950,0.356100,3.293902,3.561031,4.701310,0.336903,0.426420,4.19249
extract_mu000,1.94402,0.357936,3.356536,3.614925,3.762889,0.338975,0.429552,4.23506
extract_mu000,1.94851,0.359763,3.453394,3.622224,1.056704,0.341123,0.432930,4.28431
extract_mu000,1.95300,0.361593,3.657090,3.583895,4.417390,0.341621,0.433794,4.30309
extract_mu000,1.95752,0.363439,3.937759,3.550551,3.435975,0.341312,0.433429,4.30703
extract_mu000,1.96201,0.365275,4.242664,3.529825,4.663770,0.341159,0.433276,4.31047
extract_mu000,1.96650,0.367114,4.362451,3.511768,7.868300,0.341194,0.433380,4.31333
extract_mu000,1.97102,0.368968,4.229643,3.497742,1.117052,0.342316,0.435004,4.33479
extract_mu000,1.97551,0.370814,4.051110,3.517735,5.384180,0.347115,0.441769,4.41910
extract_mu000,1.98000,0.372662,3.887758,3.610006,0.060148,0.351887,0.448487,4.50247
extract_mu000,1.98452,0.374525,3.810635,3.735370,2.594840,0.351700,0.446173,4.41412
extract_mu000,1.98901,0.376379,3.790875,3.838106,6.660100,0.351514,0.443875,4.32633
extract_mu000,1.99350,0.378235,3.697370,3.841458,2.287878,0.352764,0.445561,4.35366
extract_mu000,1.99802,0.380107,3.547725,3.713101,3.903722,0.354422,0.448368,4.41325
extract_mu000,2.00251,0.381969,3.379653,3.574373,4.294330,0.356508,0.451961,4.48340
extract_mu000,2.00700,0.383834,3.264030,3.519296,0.198963,0.358939,0.456183,4.56211
extract_mu000,2.01152,0.385715,3.285509,3.591094,4.026580,0.360546,0.458424,4.58928
extract_mu000,2.01601,0.387585,3.345921,3.777504,3.703161,0.360503,0.456728,4.51459
extract_mu000,2.02050,0.389458,3.323673,3.924058,5.902310,0.360924,0.455997,4.46086
extract_mu000,2.02502,0.391347,3.172826,3.958370,4.054710,0.364911,0.462670,4.56763
extract_mu000,2.02951,0.393225,3.036400,3.907683,0.083170,0.368870,0.469299,4.67366
extract_mu000,2.03401,0.395111,3.090957,3.805030,4.324270,0.369201,0.469859,4.69258
extract_mu000,2.03852,0.397003,3.336512,3.748590,0.776869,0.369100,0.469699,4.70118
extract_mu000,2.04301,0.398890,3.694484,3.753794,5.853350,0.369514,0.469570,4.68805
extract_mu000,2.04751,0.400783,3.905455,3.773886,9.658600,0.370182,0.469456,4.66428
extract_mu000,2.05202,0.402683,3.881854,3.818852,0.120053,0.372724,0.472328,4.68184
extract_mu000,2.05651,0.404577,3.869769,3.883901,5.323730,0.377507,0.478777,4.74909
extract_mu000,2.06101,0.406478,3.941402,3.972842,2.019694,0.381030,0.483272,4.78749
extract_mu000,2.06552,0.408385,4.099347,4.063314,1.602373,0.380254,0.481097,4.72770
extract_mu000,2.07002,0.410291,4.261086,4.083432,10.349770,0.379498,0.478966,4.66903
extract_mu000,2.07451,0.412195,4.240755,4.003139,3.403508,0.381543,0.483117,4.76576
extract_mu000,2.07900,0.414101,4.128538,3.863134,2.775074,0.383588,0.487267,4.86246
extract_mu000,2.08352,0.416023,4.029955,3.779668,7.341460,0.385608,0.490412,4.91119
extract_mu000,2.08801,0.417934,3.948140,3.827837,1.333280,0.387603,0.493246,4.94591
extract_mu000,2.09252,0.419856,3.931954,3.982803,5.261160,0.388741,0.493947,4.92429
extract_mu000,2.09702,0.421776,3.844975,4.161115,7.348800,0.389205,0.492989,4.85909
extract_mu000,2.10151,0.423694,3.643403,4.228800,1.412651,0.390891,0.494700,4.85776
extract_mu000,2.10600,0.425614,3.495422,4.171356,4.345890,0.394955,0.501604,4.98064
extract_mu000,2.11052,0.427549,3.504774,4.076407,0.478132,0.398436,0.507471,5.08542
extract_mu000,2.11501,0.429474,3.741609,3.991671,1.493560,0.397281,0.505127,5.04715
extract_mu000,2.11950,0.431401,4.078791,3.977878,5.421790,0.396127,0.502783,5.00887
extract_mu000,2.12402,0.433343,4.264786,4.012955,5.893740,0.398865,0.505881,5.03094
extract_mu000,2.12851,0.435274,4.202520,4.045417,5.302590,0.402039,0.509594,5.05994
extract_mu000,2.13302,0.437216,4.045293,4.128294,3.011572,0.404610,0.512485,5.07142
extract_mu000,2.13752,0.439156,4.018100,4.242444,3.474768,0.406876,0.514963,5.07436
extract_mu000,2.14201,0.441093,4.133363,4.316984,3.319627,0.408502,0.517182,5.09542
extract_mu000,2.14650,0.443033,4.341450,4.315754,2.981063,0.409355,0.519089,5.13857
extract_mu000,2.15102,0.444987,4.538586,4.209297,8.054670,0.410523,0.521490,5.19135
extract_mu000,2.15551,0.446931,4.645662,4.080640,4.126402,0.412732,0.525498,5.27534
extract_mu000,2.16002,0.448885,4.770885,4.048914,5.025470,0.414941,0.529498,5.35892
extract_mu000,2.16451,0.450832,4.869630,4.112759,5.400570,0.415527,0.528558,5.29848
extract_mu000,2.16900,0.452782,4.908165,4.224907,3.912220,0.416113,0.527619,5.23804
extract_mu000,2.17352,0.454746,4.891551,4.336293,8.035650,0.418893,0.530387,5.24098
extract_mu000,2.17801,0.456699,4.831757,4.397630,4.503590,0.422255,0.534155,5.26138
extract_mu000,2.18250,0.458654,4.842866,4.420697,6.086300,0.423584,0.535890,5.28318
extract_mu000,2.18702,0.460624,4.888806,4.391109,3.859650,0.423319,0.536032,5.30624
extract_mu000,2.19151,0.462582,4.946759,4.281923,5.501290,0.424156,0.538065,5.35916
extract_mu000,2.19600,0.464543,4.961017,4.182283,6.209700,0.427135,0.543782,5.47053
extract_mu000,2.20051,0.466513,4.946116,4.165567,3.327608,0.429858,0.548797,5.56356
extract_mu000,2.20501,0.468482,4.978067,4.252873,9.042510,0.430509,0.548227,5.51212
extract_mu000,2.20952,0.470456,4.967942,4.410918,1.917073,0.431162,0.547656,5.46056
extract_mu000,2.21401,0.472423,4.968149,4.514014,7.095310,0.434479,0.551263,5.47725
extract_mu000,2.21851,0.474396,4.990503,4.539706,2.046047,0.438122,0.555374,5.50208
extract_mu000,2.22302,0.476375,5.105801,4.522473,2.042106,0.439258,0.556613,5.51386
extract_mu000,2.22752,0.478352,5.325441,4.460644,9.175840,0.439179,0.556460,5.51930
extract_mu000,2.23201,0.480325,5.539567,4.395282,2.158507,0.440442,0.558560,5.56032
extract_mu000,2.23652,0.482309,5.756884,4.345589,9.337880,0.443352,0.563427,5.64505
extract_mu000,2.24101,0.484286,5.935841,4.356657,0.140253,0.445326,0.566516,5.69112
extract_mu000,2.24550,0.486264,6.123463,4.479249,3.001331,0.444162,0.563635,5.60707
extract_mu000,2.25002,0.488257,6.228216,4.616540,14.485000,0.443015,0.560780,5.52340
extract_mu000,2.25451,0.490238,6.087550,4.642875,2.416305,0.445951,0.565270,5.59535
extract_mu000,2.25902,0.492229,5.914185,4.566368,2.394325,0.448900,0.569781,5.66761
extract_mu000,2.26351,0.494213,5.855218,4.480938,9.834600,0.450637,0.572158,5.70462
extract_mu000,2.26800,0.496198,5.858512,4.468517,4.743790,0.452039,0.573948,5.73191
extract_mu000,2.27252,0.498198,5.870881,4.555718,6.101300,0.452435,0.574039,5.71992
extract_mu000,2.27701,0.500185,5.669506,4.658057,12.832910,0.452028,0.572781,5.67691
extract_mu000,2.28150,0.502175,5.227201,4.663585,0.488541,0.453628,0.575069,5.69967
extract_mu000,2.28602,0.504178,4.880819,4.627803,6.233670,0.459180,0.584340,5.85173
extract_mu000,2.29051,0.506170,4.709847,4.630226,2.730138,0.463835,0.591931,5.97265
extract_mu000,2.29502,0.508172,4.700241,4.668033,1.972185,0.462028,0.587364,5.86780
extract_mu000,2.29951,0.510166,4.722838,4.740243,10.920060,0.460228,0.582818,5.76338
extract_mu000,2.30400,0.512161,4.496533,4.738892,7.270040,0.462916,0.586159,5.80525
extract_mu000,2.30852,0.514170,4.087282,4.637059,2.202440,0.466158,0.590467,5.86490
extract_mu000,2.31301,0.516168,3.785151,4.595610,3.961050,0.468164,0.592950,5.89013
extract_mu000,2.31752,0.518175,3.722071,4.645124,1.224848,0.469583,0.594564,5.89883
extract_mu000,2.32202,0.520179,3.900373,4.760288,3.359948,0.470552,0.595812,5.90453
extract_mu000,2.32651,0.522180,4.101885,4.881962,8.039810,0.470974,0.596616,5.90662
extract_mu000,2.33102,0.524190,4.089553,4.859783,5.518850,0.472336,0.599093,5.94330
extract_mu000,2.33552,0.526197,3.982457,4.768161,1.217593,0.476799,0.607097,6.09442
extract_mu000,2.34000,0.528196,4.064938,4.742416,1.606864,0.481211,0.615003,6.24351
extract_mu000,2.34452,0.530214,4.381398,4.764455,4.660700,0.478874,0.609591,6.11903
extract_mu000,2.34901,0.532220,4.802076,4.832979,2.400741,0.476553,0.604215,5.99531
extract_mu000,2.35350,0.534226,5.162604,4.861214,9.716470,0.479555,0.607754,6.02672
extract_mu000,2.35802,0.536246,5.278166,4.804842,3.084957,0.484066,0.613811,6.10172
extract_mu000,2.36251,0.538254,5.298187,4.803453,5.360660,0.486368,0.616486,6.12124
extract_mu000,2.36702,0.540272,5.398256,4.882015,7.314790,0.486968,0.616549,6.09766
extract_mu000,2.37152,0.542286,5.573972,4.969523,2.386060,0.488036,0.617783,6.10362
extract_mu000,2.37601,0.544296,5.862920,5.005638,5.152560,0.490017,0.621287,6.16688
extract_mu000,2.38052,0.546316,6.144842,4.929300,9.578080,0.492036,0.624849,6.23082
extract_mu000,2.38501,0.548327,6.307618,4.838176,6.779040,0.494268,0.628708,6.29763
extract_mu000,2.38952,0.550349,6.440346,4.851859,5.369380,0.496510,0.632584,6.36472
extract_mu000,2.39402,0.552366,6.500407,4.920724,10.420550,0.496522,0.631505,6.31974
extract_mu000,2.39851,0.554380,6.489961,4.974304,1.140577,0.496271,0.629843,6.26159
